age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category
58,87.0,1.73,14.912271669925309,True,North Patriciabury,retired,Medium
30,98.7,1.9,13.914869385704922,False,West Tyler,government_job,Low
40,118.8,1.88,47.44234551042348,False,Port Andrew,government_job,Low
44,87.5,1.84,5.804088008888961,False,West Kelly,retired,Medium
48,53.9,1.6,37.40721964808936,False,New Aliciahaven,private_job,Medium
60,108.6,1.68,45.78901097853829,True,Terrimouth,private_job,High
36,64.5,1.86,17.31233954117219,False,West Curtis,freelancer,Low
50,90.6,1.83,8.735830104147098,True,Lake Taylorport,business_owner,Medium
51,64.1,1.86,47.27667546604437,False,Port Michaelview,unemployed,Low
27,61.7,1.89,35.32969716615308,False,Gonzalesport,private_job,Medium
30,81.3,1.63,13.6425894930467,False,Hamiltonshire,unemployed,Low
33,115.2,1.6,36.50680108351681,False,Michaelshire,private_job,Medium
70,105.9,1.88,8.157490916608491,True,Marshallview,business_owner,Low
57,78.2,1.71,42.82602808651012,False,Port Gene,unemployed,High
70,83.0,1.7,16.24009127897159,True,Joeport,freelancer,Medium
41,83.7,1.85,41.51790688122757,False,Keyfort,student,Medium
55,112.8,1.87,39.46010311425857,False,South Jessica,student,High
33,102.8,1.58,2.0060352273489883,True,East David,retired,Medium
57,108.0,1.86,2.454701774541053,False,West Rebecca,student,Medium
59,88.0,1.85,32.72855855004477,False,South Dannybury,retired,Medium
58,59.8,1.87,45.63867812777953,False,Vanessastad,private_job,High
38,91.0,1.57,27.89855475879065,True,Gutierrezmouth,business_owner,Low
61,109.1,1.9,19.70722881933241,False,Lake James,freelancer,High
44,59.8,1.73,1.797071457377025,False,Faulknermouth,retired,Medium
74,78.3,1.87,17.73421888302355,True,West Brian,business_owner,Low
27,89.4,1.77,10.542505037586086,False,Trujilloview,retired,Low
35,70.1,1.84,18.8072129131656,True,New Michaelburgh,government_job,High
19,74.2,1.62,2.2054134557545417,False,South Adamton,government_job,Low
33,83.6,1.55,23.04306944614264,True,Kylechester,business_owner,Medium
21,59.3,1.84,41.90694182365513,False,Rogerstown,business_owner,Low
67,87.7,1.57,0.6380024936223738,False,East Connieborough,retired,High
31,59.1,1.73,8.796190069213875,True,New Julie,unemployed,Medium
43,55.0,1.84,47.829912847499,True,Melissachester,unemployed,Low
62,69.5,1.64,0.5786288572166967,False,Woodfurt,freelancer,High
49,71.8,1.84,29.845925673652072,True,Vargasstad,government_job,High
32,87.9,1.84,25.014907203378325,False,Lake Brian,student,Medium
38,57.7,1.87,0.5764139234189822,False,Johnton,student,Low
67,62.2,1.8,34.94166064104579,True,Tiffanyton,private_job,Medium
23,57.1,1.66,32.944894797424695,True,Torresmouth,business_owner,Medium
36,51.5,1.85,15.531022948469136,False,Teresaton,unemployed,Medium
43,92.2,1.9,30.417556404832204,True,South Justin,unemployed,Medium
26,86.0,1.63,49.56248350295596,False,Josetown,unemployed,Medium
45,101.7,1.55,17.793141202663698,False,Port Melissabury,retired,High
68,51.1,1.56,13.70489862328278,True,Port Brianberg,student,High
20,110.0,1.61,42.45933269729183,True,Robinmouth,unemployed,Medium
21,108.3,1.74,28.811842896904658,False,South Christopher,student,Medium
34,98.7,1.55,9.7353297292079,True,Scottburgh,retired,High
75,59.9,1.86,2.0268912177863867,True,Liberg,retired,Low
68,67.9,1.73,1.5580595530371442,False,Natalieland,government_job,Low
45,116.8,1.81,13.826523186713082,False,West Danielton,private_job,Medium
49,52.4,1.83,3.7186836220727018,False,Bradleybury,freelancer,Medium
74,69.4,1.86,4.93871694730739,False,Taylorfurt,student,Low
22,52.6,1.81,12.748892480426877,True,New Amandaland,unemployed,Low
74,54.5,1.82,9.459998685687228,False,Tranhaven,retired,High
39,58.5,1.89,10.018721950807844,False,Aaronmouth,freelancer,Medium
67,79.4,1.8,12.41828543553972,True,New Christie,business_owner,Low
39,52.0,1.54,13.531656549449211,True,East Robertchester,student,Medium
36,65.7,1.87,23.190613846724016,False,North Rhondamouth,retired,Low
71,115.2,1.83,34.64756382215148,False,Lambertville,unemployed,High
52,101.6,1.7,9.274289887414517,True,South John,private_job,High
55,55.6,1.62,35.96991762027334,True,East Jose,unemployed,Medium
66,84.6,1.88,22.78490563827777,False,Leechester,freelancer,High
44,88.2,1.78,9.813435115245609,False,East David,retired,Low
37,64.9,1.59,29.86258426579463,True,Wilkinsontown,business_owner,Medium
41,90.3,1.88,34.264954523368246,False,North Robertview,retired,Low
38,106.7,1.75,8.285875479947158,False,New Ericbury,retired,Low
31,58.2,1.8,1.7931596488321548,False,Port Anthony,business_owner,Low
50,101.2,1.82,42.21647269948244,False,Ryanland,unemployed,Medium
59,79.7,1.79,12.060950341735085,True,North Tanyatown,freelancer,Medium
32,118.0,1.62,13.601889914013682,True,East Reginafort,unemployed,High
38,72.0,1.67,45.977819342382766,True,Port Kevinfurt,unemployed,Low
23,98.5,1.88,49.95091827811633,False,Allenberg,private_job,High
60,96.4,1.77,21.12908884155338,True,Lake Jake,student,Low
68,61.3,1.88,0.7661738219140868,False,Patrickhaven,retired,Low
69,68.6,1.78,10.947130480664583,False,Lake Jamieborough,student,Medium
20,63.2,1.72,49.40266059296796,True,Howechester,private_job,Low
30,53.6,1.69,2.929326887729792,True,Port Jorge,freelancer,Medium
62,67.7,1.75,22.3710266462755,False,East Williamland,private_job,Low
29,106.5,1.77,3.717464819586471,True,West Jason,retired,Medium
47,98.9,1.62,1.9632262526447464,False,Port Michael,retired,High
51,74.4,1.67,6.496724044839519,False,Carpenterfurt,student,Low
58,69.3,1.71,31.06101444893949,True,Jacobport,business_owner,High
34,58.7,1.55,0.6141717356407088,False,New Denisefurt,freelancer,Medium
59,59.3,1.54,11.958407323674066,False,South Angela,business_owner,Low
45,59.2,1.85,25.4628347287508,False,Kellyfurt,unemployed,Low
40,66.4,1.75,14.751064035143994,False,Paultown,business_owner,Medium
55,90.7,1.76,0.9796456616056956,True,North Justinberg,retired,Medium
73,62.9,1.79,11.38739786954691,False,Brownside,freelancer,High
21,86.5,1.64,39.345415402022326,False,Bonnieberg,private_job,Medium
40,101.1,1.63,17.572379787707533,True,South Brittanyport,retired,Low
56,61.7,1.74,6.27047958470442,True,Carolside,freelancer,Medium
20,97.0,1.66,0.6078924642341387,True,Markmouth,business_owner,Medium
25,73.4,1.56,18.26342649969825,True,Jenkinstown,unemployed,High
51,74.2,1.77,39.22872230596187,False,Jeffreyhaven,business_owner,Low
54,116.8,1.63,21.840746642004508,True,New Samanthaview,unemployed,High
60,115.9,1.77,37.06907740617835,True,New Mollyville,student,Medium
62,51.6,1.63,29.247107119506552,True,New Victoriaport,business_owner,Medium
35,80.6,1.65,22.86279745689664,False,Port Courtneyfurt,government_job,High
34,62.4,1.86,41.52400827362296,False,North Jodifurt,government_job,Medium
24,68.8,1.75,30.972568599529897,False,Port Katherinemouth,business_owner,High
69,59.2,1.74,40.66934222431218,True,Port Charlesview,student,Low
55,54.0,1.85,3.265090520785002,False,Lauraport,retired,High
41,70.2,1.9,33.544720948924095,False,South Lindsayview,private_job,High
56,76.4,1.53,0.9995359315084552,False,Port Kaitlyn,retired,High
25,62.0,1.9,45.42022942948174,False,Hollychester,student,Low
45,98.6,1.61,17.482528040065812,False,Port Peter,business_owner,Medium
47,90.4,1.89,49.43246891765588,True,Port Erika,business_owner,High
34,105.6,1.84,4.356305357346396,False,Ryanland,student,High
72,53.9,1.54,27.9073685547349,False,Turnertown,retired,Medium
61,107.6,1.9,43.35043597827379,False,Janettown,business_owner,Low
42,104.5,1.54,8.672976225938132,False,Melissastad,freelancer,Medium
49,55.2,1.83,4.812056876929932,True,Port Vickiview,freelancer,Medium
35,118.3,1.72,33.2591852696165,False,West Robynchester,government_job,Medium
20,85.6,1.71,1.199725688960766,False,Brownhaven,freelancer,Low
33,119.4,1.82,25.2904982468813,False,East Ashleybury,private_job,High
35,82.5,1.59,8.871244616194218,False,Port Catherine,business_owner,High
41,103.9,1.73,11.065778718859493,False,Kathleenshire,government_job,Medium
35,58.4,1.81,2.816316896612586,True,Port Angie,student,Medium
63,52.1,1.72,6.752112688566156,True,Lake Patriciaberg,retired,High
48,56.6,1.58,17.498257501305602,True,Robertmouth,freelancer,High
53,75.0,1.66,1.5686391922099827,False,West Michaelland,retired,Low
71,62.8,1.9,23.808886900990743,True,Port Amymouth,business_owner,Medium
36,52.8,1.7,9.675524545525883,True,North Matthewhaven,private_job,Medium
24,55.4,1.64,16.8618524878072,True,Marcusburgh,unemployed,Medium
62,56.1,1.67,44.91677523941949,False,East Eric,unemployed,Low
34,76.2,1.68,0.6509209590091771,False,Brownborough,retired,Medium
73,98.2,1.67,1.8308811021597,True,South Barryville,retired,High
33,69.7,1.6,2.363543393767316,False,Lake Paulaview,business_owner,High
22,62.3,1.8,31.74824986512364,True,Greertown,unemployed,Low
58,59.5,1.88,9.124570702650566,False,Natashaborough,student,High
27,64.1,1.7,23.28673414250462,True,Larryfurt,business_owner,Medium
52,66.9,1.55,0.9804737926877696,True,Lake Donald,retired,Medium
60,66.4,1.86,41.7669247373729,False,Jacksonville,unemployed,Medium
75,51.4,1.68,13.916267331566296,True,East Roberto,freelancer,Medium
74,51.5,1.61,24.260850786609957,False,Port Jacquelinemouth,student,Medium
61,62.3,1.87,20.5847781431705,False,Port Gordon,private_job,High
54,53.0,1.71,10.016918273917366,False,Mariastad,student,Medium
64,98.6,1.58,41.70725540180545,True,Hamiltonberg,retired,Low
29,93.2,1.67,0.5763341422666853,False,Lake Sergioberg,retired,Medium
62,69.7,1.72,19.59903964772538,True,Sarafurt,government_job,Medium
73,95.1,1.66,15.055858106547545,False,North Kathleen,freelancer,High
30,110.3,1.8,14.048869232752851,True,Goldenfurt,business_owner,Medium
39,75.3,1.64,27.61195140221052,False,Mooreland,retired,High
56,98.6,1.71,1.5768054659332509,True,New Raymond,retired,High
51,63.5,1.71,0.6403910342383639,False,North Cherylborough,freelancer,High
25,112.7,1.87,27.265551473760503,False,Austinton,student,Low
71,51.3,1.74,2.19396647596529,True,Lake Amandabury,business_owner,Low
29,66.8,1.6,25.316351570107063,False,Lake Hailey,unemployed,High
74,85.6,1.72,11.415752349895712,True,West Francisco,freelancer,Medium
51,76.1,1.78,41.584205003468526,True,North Patrickville,unemployed,Low
21,104.7,1.85,18.113810132573484,True,Danielfurt,unemployed,High
21,112.9,1.6,20.345432878347992,False,Whiteshire,freelancer,Low
50,101.6,1.89,33.496070020517934,False,Mannport,retired,Low
36,116.0,1.82,28.003196850624835,False,Hodgestad,government_job,Low
27,72.9,1.65,27.021375927802108,True,Romeroborough,unemployed,Medium
22,67.2,1.56,0.5723205798429002,True,Port Kimberly,student,Medium
39,77.3,1.68,13.911203435278992,True,Edwardfurt,student,Low
63,83.9,1.73,37.29730321419694,False,Greeneborough,unemployed,Low
37,71.7,1.89,34.427109937113066,False,Walshstad,business_owner,Medium
40,57.7,1.71,47.71657844055997,False,Matthewland,private_job,Low
74,79.4,1.59,3.3006350841118506,True,Justinbury,retired,High
21,111.9,1.71,4.642328037445691,False,East Benjaminberg,retired,Medium
50,102.4,1.83,43.35340158789044,True,West Carolynport,private_job,Low
52,56.3,1.66,1.566254607426055,True,South Chelsea,business_owner,Medium
51,111.6,1.89,5.062936873370839,False,New Robin,government_job,Medium
50,78.0,1.76,33.11425343491922,True,Jakeside,private_job,High
33,119.8,1.86,10.67498546520074,False,New Judy,student,High
44,109.8,1.55,0.8500095880430294,False,Ashleybury,freelancer,Low
20,65.8,1.55,35.23828352735597,False,Rodriguezview,business_owner,Medium
51,98.2,1.72,4.279079197667379,False,Bryanthaven,student,Low
61,73.7,1.6,4.005213020932762,True,Payneview,retired,High
67,117.4,1.82,3.396599187297581,True,North Kimport,retired,Low
41,79.3,1.53,0.8187678059150725,False,Greentown,government_job,High
71,114.3,1.67,29.261562056006383,True,Lake Barbara,retired,Low
67,74.1,1.83,3.817642077664932,False,Mitchellstad,student,Medium
28,82.0,1.7,3.004112416305745,False,Tiffanybury,private_job,Low
31,111.0,1.74,35.23729962132103,True,Lake Carol,freelancer,Medium
48,78.7,1.67,7.639882551269051,False,West Dennis,business_owner,Low
60,52.4,1.74,45.60444485691516,True,Michelefort,business_owner,Low
71,65.0,1.9,30.37305569210372,True,Donaldview,freelancer,Medium
66,70.4,1.71,12.428506218608709,False,Port Kimberly,private_job,High
43,71.2,1.55,4.719438367425747,False,Sarahbury,retired,Medium
71,51.7,1.76,48.51908263738173,True,New Johnmouth,unemployed,Low
66,62.6,1.6,36.45811509008956,True,New Sheila,government_job,High
24,68.6,1.57,25.688407890051,True,Robertsport,unemployed,Medium
26,109.5,1.58,2.928338529038569,False,Jeffreytown,student,Medium
66,104.7,1.54,44.04850807364685,False,Russellland,freelancer,High
58,107.8,1.83,40.860540618407626,False,North Jose,student,High
53,71.7,1.74,24.025948852040766,True,Edwardsshire,freelancer,Low
72,101.0,1.84,12.815034966096238,True,New Shannonstad,retired,Low
21,64.3,1.77,39.55968854227088,False,Joannatown,private_job,Low
21,51.2,1.73,38.24968095458049,True,South Kathrynland,private_job,Medium
60,53.9,1.76,8.039363254685384,False,South Anthony,student,High
67,51.5,1.6,1.062750703307231,True,Randyside,freelancer,Low
26,81.6,1.72,44.30966669323833,False,South Jeffery,unemployed,High
27,98.8,1.54,41.37089025990724,True,Wallacemouth,unemployed,Medium
48,65.2,1.58,22.55107032227584,True,Lake Jennifer,private_job,Medium
45,102.8,1.57,14.827459885038737,False,Hunterstad,freelancer,Medium
52,117.1,1.71,8.918067966543497,True,Whiteside,freelancer,Medium
42,61.4,1.74,1.7194365800502491,False,Bishoptown,unemployed,Medium
45,75.7,1.87,29.98218803944164,False,Hoodfort,retired,Medium
38,108.9,1.83,30.59375651769461,False,Shaneside,retired,Medium
21,62.8,1.53,4.557718163533659,True,Dawnshire,student,Low
42,117.0,1.57,9.33622041741432,True,Jeromefurt,retired,Low
73,116.5,1.53,14.891054255010634,False,North Courtneyview,retired,High
45,84.8,1.56,1.157951071080701,True,Patelshire,business_owner,High
30,96.4,1.77,0.6288752842312062,True,Richardtown,retired,Medium
33,72.5,1.53,2.231271636076172,False,Isaiahshire,retired,Medium
38,53.7,1.56,2.35625966340411,True,North Tim,student,Medium
20,81.9,1.65,27.605430500067428,False,Kellyside,private_job,Low
40,114.9,1.87,5.225767955727113,False,Tiffanybury,government_job,Low
72,103.6,1.79,30.16310395514964,False,Josebury,unemployed,Low
46,117.4,1.83,1.896616237472842,False,Robertville,retired,Medium
72,90.3,1.76,1.2749171988429235,False,Dawnville,retired,Low
60,89.9,1.68,6.870358766559774,True,Hunterchester,business_owner,Low
38,113.3,1.83,46.98182841598473,False,East Danamouth,business_owner,High
71,51.2,1.73,29.482135696519645,False,Vasquezborough,freelancer,Medium
59,88.4,1.85,18.62435361893249,False,Madelinetown,unemployed,Low
64,60.4,1.63,1.9717008630794428,True,Lake Josephland,retired,Low
61,116.1,1.64,27.75914039836153,True,Glennstad,unemployed,Low
36,80.9,1.89,3.82240001102584,False,South Sandra,government_job,High
43,94.7,1.6,4.840216412859753,True,Lake Nancy,unemployed,Low
65,59.4,1.58,23.112932023920692,False,North Daniellemouth,business_owner,Low
38,63.0,1.62,2.9700088217747864,False,East Chelsea,freelancer,Medium
19,102.2,1.9,18.963097535746588,True,North Allisonview,government_job,Medium
59,82.5,1.87,3.7048711095344022,True,Janiceland,retired,Low
21,116.3,1.83,1.0787475759740786,False,Davisville,retired,Medium
44,90.2,1.56,1.7604705021180411,False,North Debra,government_job,Medium
23,54.7,1.89,45.96248967728248,False,Kristenside,government_job,Medium
71,90.8,1.64,46.7945618404972,False,East Matthew,retired,High
35,75.3,1.9,13.456430576133048,False,East Ashley,student,Medium
21,54.6,1.88,25.90398501224077,False,Matthewsfort,private_job,Medium
26,66.4,1.65,48.50553571328939,False,North Brandiborough,unemployed,High
47,98.7,1.88,32.40818138873569,False,Martinezburgh,unemployed,Medium
67,54.9,1.66,7.769964938350117,False,Michaelside,business_owner,Low
38,78.5,1.67,34.35099257530604,True,Mcdonaldton,business_owner,High
52,117.2,1.9,7.660646335302632,False,West Joshuamouth,retired,High
69,78.6,1.61,1.291754820938944,True,West Joseberg,retired,Medium
71,100.9,1.85,48.38197477117328,False,South Monicabury,private_job,Low
69,119.8,1.81,28.390945895500952,False,Ayersburgh,government_job,High
74,115.6,1.73,7.461557073607508,True,Moralesside,retired,Low
62,70.2,1.67,35.349776556905496,False,Lake Crystalland,unemployed,Low
38,66.4,1.76,2.790069800033395,False,West Joshua,business_owner,Low
62,101.4,1.67,1.115238627866063,False,South Rachel,retired,Low
35,92.1,1.81,34.86491493342047,False,North Justinhaven,private_job,Low
49,80.9,1.57,5.496704080592404,True,Lake Pamelastad,student,Low
25,113.2,1.81,26.275900994136084,False,Theresabury,retired,Low
38,51.2,1.54,17.674883223036463,True,Robersonton,unemployed,Low
30,75.5,1.75,8.165975499154488,False,Smithberg,government_job,Medium
74,79.0,1.84,13.718493455575398,False,Simmonsbury,government_job,High
71,74.6,1.58,10.759527226803227,True,New Robin,retired,Medium
43,116.5,1.82,47.34795201131629,True,Jacksontown,student,Low
73,57.7,1.78,30.253342234566745,True,Lake Tonyberg,unemployed,Medium
68,112.8,1.8,28.269160540212983,False,Wilcoxstad,business_owner,Low
27,53.1,1.82,31.369817810574578,False,Port Jonathan,government_job,Low
43,103.5,1.66,1.2045584881351896,False,Shannonton,retired,Medium
29,51.9,1.79,17.10842755107991,True,Richardton,government_job,Low
28,89.0,1.87,20.89649399615471,False,Morganstad,student,Medium
31,55.3,1.54,21.43905786884809,True,Williamburgh,private_job,Medium
71,118.5,1.83,32.74352166147391,True,Michaelside,unemployed,High
68,66.8,1.54,2.085775875434366,False,Rodriguezfurt,retired,Medium
46,68.8,1.86,18.51465072199786,False,Marshallview,freelancer,Medium
52,83.7,1.61,25.995490168265505,False,Whiteville,unemployed,Low
53,78.4,1.66,6.235028817195539,True,South Anthonybury,student,High
54,101.7,1.73,1.440813979478297,True,West Rickyfurt,retired,Medium
50,68.1,1.71,38.94600884954544,True,North Conniefurt,student,Medium
32,100.7,1.71,49.73940996151353,True,Lake Michael,private_job,Low
